25263,Repair, tendon or muscle, flexor, forearm and/or wrist; secondary, single, each tendon or muscle
25265,Repair, tendon or muscle, flexor, forearm and/or wrist; secondary, w/ free graft (includes obtaining graft), each tendon or muscle
25270,Repair, tendon or muslce, extensor, forearm and/or wrist; primary, single, each tendon or muscle
25272,Repair, tendon or muslce, extensor, forearm and/or wrist; secondary, single, each tendon or muscle
25274,Repair, tendon or muscle, extensor, secondary, w/ tendon graft (includes obtaining graft), forearm and/or wrist, each tendon or muscle
25280,Lengthening or shortening of flexor or extensor tendon, forearm and/or wrist, single, each tendon
25290,Tenotomy, open, flexor or extensor tendon, forearm and/or wrist, single, each tendon
25295,Tenolysis, flexor or extensor tendon, forearm and/or wrist, single each tendon
25300,Tenodesis at wrist; flexors of fingers
25301,Tenodesis at wrist; extensors of fingers
25310,Tendon transplantation or transfer, flexor or extensor, forearm and/or wrist, single; each tendon
25312,Tendon transplantation or transfer, flexor or extensor, forearm and/or wrist, single; w/ tendon graft(s) (includes obtaining graft), each tendon
25315,Flexor origin slide (e.g., for cerebral palsy, Volkmann contracture), forearm and/or wrist;
25316,Flexor origin slide (e.g., for cerebral palsy, Volkmann contracture), forearm and/or wrist; w/ tendon(s) transfer
25320,Capsulorrhaphy or reconstruction, wrist, any method (e.g., capsulodesis, ligament repair, tendon transfer or graft) (includes synovectomy, capsulotomy and open reduction) for carpal instability
25332,Arthroplasty, wrist, w/ or w/o interposition, w/ or w/o external or internal fixation
25335,Centralization of wrist on ulna (e.g., radial club hand)
25337,Reconstruction for stabilization of unstable distal ulna or distal radioulnar joint, secondary by soft tissue stabilization (e.g., tendon transfer, tendon graft or weave, or tenodesis) w/ or w/o open reduction of distal radioulnar joint
25350,Osteotomy, radius; distal third
25355,Osteotomy, radius; middle or proximal third
25360,Osteotomy; ulna
25365,Osteotomy; radius and ulna
25370,Multiple osteotomies, w/ realignment on intramedullary rod (Sofield type procedure); radius or ulna
25375,Multiple osteotomies, w/ realignment on intramedullary rod (Sofield type procedure); radius and ulna
25390,Osteoplasty, radius or ulna; shortening
25391,Osteoplasty, radius or ulna; lengthening w/ autograft
25392,Osteoplasty, radius and ulna; shortening
25393,Osteoplasty, radius and ulna; lengthening w/ autograft
25400,Repair of nonunion or malunion, radius or ulna; w/o graft (compression technique)
25405,Repair of nonunion or malunion, radius or ulna; w/ iliac or other autograft (includes obtaining graft)
25415,Repair of nonunion or malunion, radius and ulna; w/o graft (e.g. compression technique)
25420,Repair of nonunion or malunion, radius and ulna; w/ iliac or other autograft (includes obtaining graft)
25425,Repair of defect w/ autograft; radius or ulna
25426,Repair of defect w/ autograft; radius and ulna
25440,Repair of nonunion, scaphoid (navicular) bone, w/ or w/o radial styloidectomy (includes obtaining graft and necessary fixation)
25441,Arthroplasty w/ prosthetic replacement; distal radius
25442,Arthroplasty w/ prosthetic replacement; distal ulna
25443,Arthroplasty w/ prosthetic replacement; scaphoid (navicular)
25444,Arthroplasty w/ prosthetic replacement; lunate
25445,Arthroplasty w/ prosthetic replacement; trapezium
25446,Arthroplasty w/ prosthetic replacement; distal radius and partial or entire carpus ("total wrist")
25447,Arthroplasty w/ prosthetic replacement; Interposition arthroplasty, intercarpal or carpometacarpal joints
25449,Revision of arthroplasty, including removal of implant, wrist joint
25450,Epiphyseal arrest by epiphysiodesis or stapling; distal radius or ulna
25455,Epiphyseal arrest by epiphysiodesis or stapling; distal radius and ulna
25490,Prophylactic treatment (nailing, pinning, plating or wiring) w/ or w/o methylmethacrylate; radius
25491,Prophylactic treatment (nailing, pinning, plating or wiring) w/ or w/o methylmethacrylate; ulna
25492,Prophylactic treatment (nailing, pinning, plating or wiring) w/ or w/o methylmethacrylate; radius and ulna
25500,Closed treatment of radial shaft fracture
25515,Open treatment of radial shaft fracture, w/ or w/o internal or external fixation
25520,Closed treatment of radial shaft fracture, w/ dislocation of distal radio-ulnar joint (Galeazzi fracture/dislocation)
25525,Open treatment of radial shaft fracture, w/ internal and/or external fixation and closed treatment of dislocation of distal radio-ulnar joint (Galeazzi fracture/dislocation), w/ or w/o percutaneous skeletal fixation
25526,Open treatment of radial shaft fracture, w/ internal and/or external fixation and open treatment, w/ or w/o internal or external fixation of distal radio-ulnar joint (Galleazi fracture/dislocation), includes repair of triangular cartilage
25530,Closed treatment of ulnar shaft fracture
25545,Open treatment of ulnar shaft fracture, w/ or w/o internal or external fixation
25560,Closed treatment of radial and ulnar shaft fractures
25574,Open treatment of radial and ulnar shaft fractures, w/ internal or external fixation; of radius or ulna
25575,Open treatment of radial and ulnar shaft fractures, w/ internal or external fixation; of radius and ulna
25600,Closed treatment of distal radial fracture (e.g., Colles or Smith type) or epiphyseal separation, w/ or w/o fracture of ulnar styloid
25611,Percutaneous skeletal fixation of distal radial fracture (e.g., Colles or Smith type) or epiphyseal separation, w/ or w/o fracture of ulnar styloid , requiring manipulation, w/ or w/o external fixation
25620,Open treatment of distal radial fracture (e.g., Colles or Smith type) or epiphyseal separation, w/ or w/o fracture of ulnar styloid, w/ or w/o internal or external fixation
25622,Closed treatment of carpal scaphoid (navicular) fracture
25628,Open treatment of carpal scaphoid (navicular) fracture, w/ or w/o internal or external fixation
25630,Closed treatment of carpal bone fracture (excluding carpal scaphoid (navicular))
25645,Open treatment of carpal bone fracture (excluding carpal scaphoid (navicular)), each bone
25650,Closed treatment of ulnar styloid fracture
25660,Closed treatment of radiocarpal or intercarpal dislocation, one or more bones
25670,Open treatment of radiocarpal or intercarpal dislocation, one or more bones
25675,Closed treatment of distal radioulnar dislocation
25676,Open treatment of distal radioulnar dislocation, acute or chronic
25680,Closed treatment of trans-scaphoperilunar type of fracture dislocation
25685,Open treatment of trans-scaphoperilunar type of fracture dislocation
25690,Closed treatment of lunate dislocation
25695,Open treatment of lunate dislocation
25800,Arthrodesis, wrist joint (including radiocarpal and/or ulnocarpal fusion); w/o bone graft
25805,Arthrodesis, wrist joint (including radiocarpal and/or ulnocarpal fusion); w/ sliding graft
25810,Arthrodesis, wrist joint (including radiocarpal and/or ulnocarpal fusion); w/ iliac or other autograft (includes obtaining graft)
25820,Intercarpal fusion; w/o bone graft
25825,Intercarpal fusion; w/ autograft (includes obtaining graft)
25830,Distal radioulnar joint arthrodesis and segmental resection of ulna (e.g. Sauve-Kapandji procedure), w/ or w/o bone graft
25900,Amputation, forearm, through, radius and ulna;
25905,Amputation, forearm, through, open, circular (guillotine)
25907,Amputation, forearm, through, secondary closure or scar revision
25909,Amputation, forearm, through, re-amputation
25915,Krukenberg procedure
25920,Disarticulation through wrist;
25922,Disarticulation through wrist; secondary closure or scar revision
25924,Disarticulation through wrist; re-amputation
25927,Transmetacarpal amputation;
25929,Transmetacarpal amputation; secondary closure or scar revision
25931,Transmetacarpal amputation; re-amputation
26010,Drainage of finger abscess; simple
26011,Drainage of finger abscess; complicated (e.g., felon)
26020,Drainage of tendon sheath, one digit and/or palm
26025,Drainage of palmar bursa; single, ulnar or radial
26030,Drainage of palmar bursa; single, multiple or complicated
26034,Inicision, deep, w/ opening of bone cortex (e.g., for osteomyelitis or bone abscess), hand or finger
26035,Decompression fingers and/or hand, injection injury (e.g., grease gun)
26037,Decompressive fasciotomy, hand (excludes 26035)
26040,Fasciotomy, palmar, for Dupuytrens contracture; percutaneous
26045,Fasciotomy, palmar, for Dupuytrens contracture; open, partial
26055,Tendon sheath incision (e.g., for trigger finger)
26060,Tenotomy, percutaneous, single, each digit
26070,Arthrotomy, w/ exploration, drainage, or removal of foreign body; carpometacarpal joint
26075,Arthrotomy, w/ exploration, drainage, or removal of foreign body; metacarpophalangeal joint
26080,Arthrotomy, w/ exploration, drainage, or removal of foreign body; interphalangeal joint, each
26100,Arthrotomy w/ synovial biopsy, carpometacarpal joint
26105,Arthrotomy w/ synovial biopsy, metacarpophalangeal joint
26110,Arthrotomy w/ synovial biopsy, interphalangeal joint, each
26115,Excision, tumor or vascular malformation, hand or finger; subcutaneous
26116,Excision, tumor or vascular malformation, hand or finger; deep, subfascial, intramuscular
26117,Radical resection of tumor (e.g., malignant neoplasm), soft tissue of hand or finger
26121,Fasciectomy, palm only, w/ or w/o Z-plasty, other local tissue rearrangement, or skin grafting (includes obtaining graft)
26123,Fasciectomy, partial palmar w/ release of single digit including proximal interphalangeal joint, w/ or w/o Z-plasty, other local tissue rearrangement, or skin grafting (includes obtaining graft);
26125,Fasciectomy, partial palmar w/ release of single digit including proximal interphalangeal joint, w/ or w/o Z-plasty, other local tissue rearrangement, or skin grafting (includes obtaining graft); each additional digit (List separately in addition to code
26130,Synovectomy, capometacarpal joint
26135,Synovectomy, metacarpophalangeal joint including intrinsic release and extensor hood reconstruction, each digit
26140,Synovectomy, proximal interphalangeal joint, including extensor reconstruction, each interphalangeal joint
26145,Synovectomy tendon sheath, radical (tenosynovectomy), flexor, palm or finger, single, each digit
26160,Excision of lesion of tendon sheath or capsule (e.g., cyst, mucous cyst, or ganglion), hand or finger
26170,Excision of tendon, palm, flexor, single , each
26180,Excision of tendon, finger, flexor
26185,Sesamoidectomy, thumb or finger
26200,Excision or curettage of bone cyst or benign tumor of metacarpal;
26205,Excision or curettage of bone cyst or benign tumor of metacarpal; w/ autograft (includes obtaining graft)
26210,Excision or curettage of bone cyst or benign tumor of proximal, middle; or distal phalanx of finger;
26215,Excision or curettage of bone cyst or benign tumor of proximal, middle; or distal phalanx of finger; w/ autograft (includes obtaining graft)
26230,Partial excision (craterization, saucerization, or diaphysectomy) of bone (e.g., for osteomyelitis); metacarpal
26235,Partial excision (craterization, saucerization, or diaphysectomy) of bone (e.g., for osteomyelitis); proximal or middle phalanx of finger
26236,Partial excision (craterization, saucerization, or diaphysectomy) of bone (e.g., for osteomyelitis); distal phalanx of finger
26250,Radical resection (ostectomy) for tumor, metacarpal;
26255,Radical resection (ostectomy) for tumor, metacarpal; w/ autograft (includes obtaining graft)
26260,Radical resection (ostectomy) for tumor, proximal or middle phalanx of finger;
26261,Radical resection (ostectomy) for tumor, proximal or middle phalanx of finger; w/ autograft (includes obtaining graft)
26262,Radical resection (ostectomy) for tumor, distal phalanx of finger
26350,Flexor tendon repair or advancement, single, not in "no mans land", primary or secondary w/o free graft, each tendon
26352,Flexor tendon repair or advancement, single, not in "no mans land", secondary w/ free graft (includes obtaining graft), each tendon
26356,Flexor tendon repair or advancement, single, in "no mans land"; primary, each tendon
26357,Flexor tendon repair or advancement, single, in "no mans land"; secondary, each tendon
26358,Flexor tendon repair or advancement, single, in "no mans land"; secondary w/ free graft (includes obtaining graft), each tendon
26370,Profundus tendon repair or advancement, w/ intact sublimis; primary
26372,Profundus tendon repair or advancement, w/ intact sublimis; secondary w/ free graft (includes obtaining graft)
26373,Profundus tendon repair or advancement, w/ intact sublimis; secondary w/o free graft
26390,Flexor tendon excision, implantation of plastic tube or rod for delayed tendon graft, hand or finger
26392,Removal of tube or rod and insertion of flexor tendon graft (includes obtaining graft), hand or finger
26410,Extensor tendon repair, dorsum of hand, single, primary or secondary; w/o free graft, each tendon
26412,Extensor tendon repair, dorsum of hand, single, primary or secondary; w/ free graft (includes obtaining graft), each tendon
26415,Extensor tendon excision, implantation of plastic tube or rod for delayed extensor tendon graft, hand or finger
26416,Removal of tube or rod and insertion of extensor tendon graft (includes obtaining graft), hand or finger
26418,Extensor tendon repair, dorsum of finger, single, primary or secondary; w/o free graft, each tendon
26420,Extensor tendon repair, dorsum of finger, single, primary or secondary; w/ free graft (includes obtaining graft), each tendon
26426,Extensor tendon repair, central slip repair, secondary (boutonniere deformity); using local tissues
26428,Extensor tendon repair, central slip repair, secondary (boutonniere deformity); w/ free graft (includes obtaining graft)
26432,Extensor tendon repair, distal insertion ("mallet finger"), closed splinting w/ or w/o percutaneous pinning
26433,Extensor tendon repair, distal insertion ("mallet finger"), open, primary or secondary repair; w/o graft
26434,Extensor tendon repair, distal insertion ("mallet finger"), open, primary or secondary repair; w/ free graft (includes obtaining graft)
26437,Extensor tendon realignment, hand
26440,Tenolysis, simple, flexor tendon; palm or finger, single, each tendon
26442,Tenolysis, simple, flexor tendon; palm and finger, each tendon
26445,Tenolysis, extensor tendon, dorsum of hand or finger; each tendon
26449,Tenolysis, complex, extensor tendon, dorsum of hand or finger, including hand and forearm
26450,Tenotomy, flexor, single, palm, open, each
26455,Tenotomy, flexor, single, finger, open, each
26460,Tenotomy, extensor, hand or finger, single, open, each
26471,Tenodesis; for proximal interphalangeal joint stabilization
26474,Tenodesis; for distal joint stabilizaton
26476,Tendon lengthening, extensor, hand or finger, single, each
26477,Tendon shortening, extensor, hand or finger, single, each
26478,Tendon lengthening, flexor, hand or finger, single, each
26479,Tendon shortening, flexor, hand or finger, single, each
26480,Tendon transfer or transplant, carpometacarpal area or dorsum of hand, single; w/o free graft, each
26483,Tendon transfer or transplant, carpometacarpal area or dorsum of hand, single; w/ free tendon graft (includes obtaining graft), each tendon
26485,Tendon transfer or transplant, palmar, single, each tendon; w/o free tendon graft
26489,Tendon transfer or transplant, palmar, single, each tendon; w/ free tendon graft (includes obtaining graft), each tendon
26490,Opponensplasty; sublimis tendon transfer type
26492,Opponensplasty; tendon transfer w/ graft (includes obtaining graft)
26494,Opponensplasty; hypothenar muscle transfer
26496,Opponensplasty; other methods
26497,Tendon trasfer to restore intrinsic function; ring and small finger
26498,Tendon trasfer to restore intrinsic function; all four fingers
26499,Correction claw finger,other methods
26500,Tendon pulley reconstruction; w/ local tissues
26502,Tendon pulley reconstruction; w/ tendon or fascial graft (includes obtaining graft)
26504,Tendon pulley reconstruction; w/ tendon prosthesis
26508,Thenar muscle release for thumb contracture
26510,Cross intrinsic transfer
26516,Capsulodesis for M-P joint stabilization; single digit
26517,Capsulodesis for M-P joint stabilization; two digits
26518,Capsulodesis for M-P joint stabilization; three or four digits
26520,Capsulectomy or capsulotomy for contracture; metacarpophalangeal joint, single, each
26525,Capsulectomy or capsulotomy for contracture; interphalangeal joint, single, each
26530,Arthroplasty, metacarpophalangeal joint; single, each
26531,Arthroplasty, metacarpophalangeal joint; w/ prosthetic implant, single, each
26535,Arthroplasty interphalangeal joint, single, each
26536,Arthroplasty interphalangeal joint, w/ prosthetic implant, single, each
26540,Repair of collateral ligament, metacarpophalangeal or interphalangeal joint
26541,Reconstruction, collateral ligament, metacarpophalangeal joint, single, w/ tendon or fascial graft (includes obtainig graft)
26542,Reconstruction, collateral ligament, metacarpophalangeal joint, single, w/ local tissue (e.g., adductor advancement)
26545,Reconstruction, collateral ligament, interphalangeal joint, single, including graft, each joint
26546,Repair non-union, metacarpal or phalanx, (includes obtaining bone graft w/ or w/o external or internal fixation)
26548,Repair and reconstruction, finger, volar plate, interphalangeal joint
26550,Pollicization of a digit
26551,Toe-to-hand transfer w/ microvascular anastmosis; great toe "wrap-around" w/ bone graft
26553,Toe-to-hand transfer w/ microvascular anastmosis; other than great toe, single
26554,Toe-to-hand transfer w/ microvascular anastmosis; other than great toe, double
26555,Positional change of other finger
26556,Free toe joint transfer w/ microvascular anastomosis
26560,Repair of syndactyly (web finger) each web space; w/ skin flaps
26561,Repair of syndactyly (web finger) each web space; w/ skin flaps and grafts
26562,Repair of syndactyly (web finger) each web space; complex (e.g., involving bone, nails)
26565,Osteotomy for correction of deformity; metacarpal
26567,Osteotomy for correction of deformity; phalanx of finger
26568,Osteoplasty for lengthening of metacarpal or phalanx
26580,Repair cleft hand
26585,Repair bifid digit
26587,Reconstruction of supernumerary digit, soft tissue and bone
26590,Repair macrodactylia
26591,Repair, intrinsic muscles of hand (specify)
26593,Release, intrinsic muscles of hand (specify)
26596,Excision of constricting ring of finger, w/ multiple Z-plasties
26597,Release of scar contracture, flexor or extensor, w/ skin grafts, rearrangement flaps, or Z-plasties, hand and/or finger
26600,Closed treatment of metacarpal fracture, single
26607,Closed treatment of metacarpal fracture, w/ internal or external fixation
26608,Percutaneous skeletal fixation of metacarpal fracture, each bone
26615,Open treatment of metacarpal fracture, single, w/ or w/o internal or external fixation, each bone
26641,Closed treatment of carpometacarpal dislocation, thumb
26645,Closed tratment of carpometacarpal fracture dislocation, thumb (Bennett fracture)
26650,Percutaneous skeletal fixation of carpometacarpal fracture dislocation, thumb (Bennett fracture), w/ manipulation, w/ or w/o external fixation
26665,Open treatment of carpometacarpal fracture dislocation, thumb (Bennett fracture), w/ or w/o internal or external fixation
26670,Closed treatment of carpometacarpal dislocation, other than thumb (Bennett fracture); single
26676,Percutaneous skeletal fixation of carpometacarpal dislocation, other than thumb (Bennett fracture), single, w/ manipulation
26685,Open treatment of carpometacarpal dislocation, other than thumb (Bennett fracture); single, w/ or w/o Open treatment of carpometacarpal dislocation, other than thumb (Bennett fracture); single, internal or external fixation
26686,Open treatment of carpometacarpal dislocation, other than thumb (Bennett fracture); single, complex, multiple or delayed reduction
26700,Closed treatment of metacarpophalangeal dislocation, single
26706,Percutaneous skeletal fixation of metacarpophalangeal dislocation, single, w/ manipulation
26715,Open treatment of metacarpophalangeal dislocation, single, w/ or w/o internal or external fixation
26720,Closed treatment of phalangeal shaft fracture, proximal or middle phalanx, finger or thumb
26727,Percutaneous skeletal fixation of unstable phalangeal shaft fracture, proximal or middle phalanx, finger or thumb, w/ manipulation, each
26735,Open treatment of phalangeal shaft fracture, proximal or middle phalanx, finger or thumb, w/ or w/o internal or external fixation, each
26740,Closed treatment of articular fracture, involving metacarpophalangeal or interphalangeal joint
26746,Open treatment of articular fracture, involving metacarpophalangeal or interphalangeal joint, w/ or w/o internal or external fixation, each
26750,Closed treatment of distal phalangeal fracture, finger or thumb
26756,Percutaneous skeletal fixation of distal phalangeal fracture, finger or thumb, each
26765,Open treatment of distal phalangeal fracture, finger or thumb, w/ or w/o internal or external fixation, each
26770,Closed treatment of interphalangeal joint dislocation, single
26776,Percutaneous skeletal fixation of interphalangeal joint dislocation, single, w/ manipulation
26785,Open treatment of interphalangeal joint dislocation, w/ or w/o internal or external fixation, single
26820,Fusion in opposition, thumb, w/ autogenous graft (includes obtaining graft)
26841,Arthrodesis, carpometacarpal joint, thumb, w/ or w/o internal fixation;
26842,Arthrodesis, carpometacarpal joint, thumb, w/ or w/o internal fixation; w/ autograft (includes obtaining graft)
26843,Arthrodesis, carpometacarpal joint, digits, other than thumb;
26844,Arthrodesis, carpometacarpal joint, digits, other than thumb; w/ autograft (includes obtaining graft)
26850,Arthrodesis, metacarpophalangeal joint, w/ or w/o internal fixation;
26852,Arthrodesis, metacarpophalangeal joint, w/ or w/o internal fixation; w/ autograft (includes obtaining graft)
26860,Arthrodesis, interphalangeal joint, w/ or w/o internal fixation;
26862,Arthrodesis, interphalangeal joint, w/ or w/o internal fixation; w/ autograft (includes obtaining graft)
26910,Amputation, metacarpal, w/ finger or thumb (ray amputation), single, w/ or w/o interosseous transfer
26951,Amputation, finger or thumb, primary or secondary, any joint or phalanx, single, including neurectomies; w/ direct closure
26952,Amputation, finger or thumb, primary or secondary, any joint or phalanx, single, including neurectomies; w/ local advancement flaps (V-Y, hood)
26990,Incision and drainage, pelvis or hip joint area; deep abscess or hematoma
26991,Incision and drainage, pelvis or hip joint area; infected bursa
26992,Incision, deep, w/ opening of bone cortex (e.g., for osteomyelitis or bone abscess), pelvis and/or hip joint
27000,Tenotomy, adductor of hip, subcutaneous, closed
27001,Tenotomy, adductor of hip, subcutaneous, open
27003,Tenotomy, adductor, subcutaneous, open, w/ obturator neurectomy
27005,Tenotomy, iliopsoas, open
27006,Tenotomy, abductors of hip, open
27025,Fasciotomy, hip or thigh, any type
27030,Arthrotomy, hip, for infection, w/ drainage
27033,Arthrotomy, hip, w/ exploration or removal of loose or foreign body
27035,Hip joint denervation, intrapelvic or extrapelvic intra-articular branches of sciatic, femoral, or obturator nerves
27036,Capsulectomy or capsulotomy of hip, w/ or w/o excision of heterotopic bone, w/ release of hip flexor muscles (ie, gluteus medius, gluteus minimus, tensor fascia latae, rectus femoris, sartorius, iliopsoas)
27040,Biopsy, soft tissue of pelvis and hip area
27047,Excision, tumor, pelvis and hip area; subcutaneous
27048,Excision, tumor, pelvis and hip area; deep, subfascial, intramuscular
27049,Radical resection of tumor (e.g., malignant neoplasm), soft tissue of pelvis and hip area
27050,Arthrotomy, w/ biopsy; sacroiliac joint
27052,Arthrotomy, w/ biopsy; hip joint
27054,Arthrotomy w/ synovectomy, hip joint
27060,Excision; ischial bursa
27062,Excision; trochanteric bursa or calcification
27065,Excision of bone cyst or benign tumor; superficial (wing of ilium, symphysis pubis, or greater trochanter of femur) w/ or w/o autograft
27066,Excision of bone cyst or benign tumor; deep, w/ or w/o autograft
27067,Excision of bone cyst or benign tumor; w/ autograft requiring separate incision
27070,Partial excision (craterization, saucerization) (e.g., for osteomyelitis); superficial (e.g., wing of ilium, symphysis pubis or greater trochanter of femur)
27071,Partial excision (craterization, saucerization) (e.g., for osteomyelitis); deep
27075,Radical resection of tumor or infection; wing of ilium, one pubic or ischial ramus or symphysis pubis
27076,Radical resection of tumor or infection; ilium, including acetabulum, both pubic rami, or ischium and acetabulum
27077,Radical resection of tumor or infection; innominate bone, total
27078,Radical resection of tumor or infection; ischial tuberosity and greater trochanter of femur
27079,Radical resection of tumor or infection; ischial tuberosity and greater trochanter of femur, w/ skin flaps
27080,Coccygectomy, primary
27086,Removal of foreign body, pelvis or hip
27090,Removal of hip prosthesis;
27091,Removal of hip prosthesis; complicated, including "total hip" and methlmethacrylate, when applicable
27097,Hamstring recession, proximal
27098,Adductor transfer to ischium
27100,Transfer external oblique muscle to greater trochanter including fascial or tendon extension (graft)
27105,Transfer paraspinal muscle to hip (includes fascial or tendon extension graft)
27110,Transfer iliopsoas; to greater trochanter
27111,Transfer iliopsoas; to femoral neck
27120,Acetabuloplasty; (e.g., Whitman, Colonna, Haygroves, or cup type)
27122,Acetabuloplasty; resection femoral head (Girdlestone procedure)
27125,Partial hip replacement, prosthesis (e.g., femoral stem prosthesis, bipolar arthroplasty)
27130,Arthroplasty, acetabular and proximal femoral prosthetic replacement (total hip replacement), w/ or w/o autograft or allograft
27132,Conversion of previous hip surgery to total hip replacement, w/ or w/o autograft or allograft
27134,Revision of total hip arthroplasty; both components, w/ or w/o autograft or allograft
27137,Revision of total hip arthroplasty; acetabular component only, w/ or w/o autograft or allograft
27138,Revision of total hip arthroplasty; femoral component only, w/ or w/o allograft
27140,Osteotomy and transfer of greater trochanter
27146,Osteotomy , iliac, acetabular or innominate bone;
27147,Osteotomy , iliac, acetabular or innominate bone; w/ open reduction of hip
27151,Osteotomy , iliac, acetabular or innominate bone; w/ femoral osteotomy
27156,Osteotomy , iliac, acetabular or innominate bone; w/ femoral osteotomy and w/ open reduction of hip
27158,Osteotomy, pelvis, bilateral (e.g., for congenital malformation)
27161,Osteotomy, femoral neck
27165,Osteotomy, intertrochanteric or subtrochanteric including internal or external fixation and/or cast
27170,Bone graft, femoral head, neck, intertrochanteric or subtrochanteric area (includes obtaining bone graft)
27175,Treatment of slipped femoral epiphysis; by traction, w/o reduction
27176,Treatment of slipped femoral epiphysis; by single or multiple pinning, in situ
27177,Open treatment of slipped femoral epiphysis; single of multiple pinning or bone graft (includes obtaining graft)
27178,Open treatment of slipped femoral epiphysis; closed manipulation w/ single or multiple pinning
27179,Open treatment of slipped femoral epiphysis; osteoplasty of femoral neck (Heyman type procedure)
27181,Open treatment of slipped femoral epiphysis; osteotomy and internal fixation
27185,Epiphyseal arrest by epiphysiodesis or stapling, greater trochanter
27187,Prophylactic treatment (nailing, pinning, plating, or wiring) w/ or w/o methylmethacrylate, femoral neck and proximal femur
27193,Closed treatment of pelvic ring fracture, dislocation, diastasis or subluxation
27200,Closed treatment of coccygeal fracture
27202,Open treatment of coccygeal fracture
27215,Open treatment of iliac spine(s), tuberosity avulsion, or iliac wing fracture(s) (e.g., pelvic fracture(s) w/c do not disrupt the pelvic ring), w/ internal fixation
27216,Percutaneous skeletal fixation of posterior pelvic ring fracture and/or dislocation (includes ilium, sacroiliac joint and/or sacrum)
27217,Open treatment of anterior ring fracture and/or dislocation w/ internal fixation (includes pubic symphysis and/or rami)
27218,Open treatment of posterior ring fracture and/or dislocation w/ internal fixation (includes ilium, sacroiliac joint and/or sacrum)
27220,Closed treatment of acetabulum (hip socket) fracture(s)
27226,Open treatment of posterior or anterior acetabular wall fracture, w/ internal fixation
27227,Open treatment of acetabular fracture(s) involving anterior or posterior (one) column, or a fracture running transversely across the acetabulum, w/ internal fixation
27228,Open treatment of acetabular fracture(s) involving anterior and posterior (two) columns, includes T-fracture and both column fracture w/ complete articular detachment, or single column or transverse fracture w/ associated acetabular wall fracture, w/ inte
27230,Closed treatment of femoral fracture, proximal end, neck
27235,Percutaneous skeletal fixation of femoral fracture, proximal end, neck, undisplaced, mildly displaced, or impacted fracture
27236,Open treatment of femoral fracture, proximal end, neck, internal fixation or prosthetic replacement (direct fracture exposure)
27238,Closed treatment of intertrochanteric, pertrochanteric, or subtrochanteric femoral fracture
27244,Open treatment of intertrochanteric, pertrochanteric, or subtrochanteric femoral fracture; w/ plate/screw type implant, w/ or w/o cerclage
27245,Open treatment of intertrochanteric, pertrochanteric, or subtrochanteric femoral fracture; w/ intramedullary implant, w/ or w/o interlocking screws and/or cerclage
27246,Closed treatment of greater trochanteric fracture
27248,Open treatment of greater trochanteric fracture, w/ or w/o internal or external fixation
27250,Closed treatment of hip dislocation, traumatic
27253,Open treatment of hip dislocation, traumatic, w/o internal fixation
27254,Open treatment of hip dislocation, traumatic w/ acetabular wall and femoral head fracture, w/ or w/o internal or external fixation
27258,Open treatment of spontaneous hip dislocation (developmental, including congenital or pathological), replacement of femoral head in acetabulum (including tenotomy, etc);
27259,Open treatment of spontaneous hip dislocation (developmental, including congenital or pathological), replacement of femoral head in acetabulum (including tenotomy, etc); w/ femoral shaft shortening
27265,Closed treatment of post hip arthroplasty dislocation
27280,Arthrodesis, sacroiliac joint (including obtaining graft)
27282,Arthrodesis, symphysis pubis (including obtaining graft)
27284,Arthrodesis, hip joint (includes obtaining graft);
27286,Arthrodesis, hip joint (includes obtaining graft); w/ subtrochanteric osteotomy
27290,Interpelviabdominal amputation (hindquarter amputation)
27295,Disarticulation of hip
27301,Incision and drainage of deep abscess, infected bursa, or hematoma, thigh or knee region
27303,Incision, deep, w/ opening of bone cortex (e.g., for osteomyelitis or bone abscess), femur or knee
27305,Fasciotomy, iliotibial (tenotomy), open
27306,Tenotomy, subcutaneous, closed, adductor or hamstring; single
27307,Tenotomy, subcutaneous, closed, adductor or hamstring; multiple
27310,Arthrotomy, knee, for infection, w/ exploration, drainage or removal of foreign body
27315,Neurectomy, hamstring muscle
27320,Neurectomy, popliteal (gastrocnemius)
27323,Biopsy, soft tissue of thigh or knee area
27327,Excision, tumor, thigh or knee area; subcutaneous
27328,Excision, tumor, thigh or knee area; deep, subfascial, or intramuscular
27329,Radical resection of tumor (e.g., malignant neoplasm), soft tissue of thigh or knee area
27330,Arthrotomy, knee; w/ synovial biopsy only
27331,Arthrotomy, knee; w/ joint exploration, w/ or w/o biopsy, w/ or w/o removal of loose or foreign bodies
27332,Arthrotomy, knee, w/ excision of semilunar cartilage (meniscectomy); medial or lateral
27333,Arthrotomy, knee, w/ excision of semilunar cartilage (meniscectomy); medial and lateral
27334,Arthrotomy, knee, w/ synovectomy; anterior or posterior
27335,Arthrotomy, knee, w/ synovectomy; anterior and posterior including popliteal area
27340,Excision, prepatellar bursa
27345,Excision of synovial cyst of popliteal space (Bakers cyst)
27350,Patellectomy or hemipatellectomy
27355,Excision or curettage of bone cyst or benign tumor of femur;
27356,Excision or curettage of bone cyst or benign tumor of femur; w/ allograft
27357,Excision or curettage of bone cyst or benign tumor of femur; w/ autograft (includes obtaining graft)
27358,Excision or curettage of bone cyst or benign tumor of femur; w/ internal fixation
